Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver,Customer_Age,Credit_Limit,Avg_Utilization_Ratio,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
1,0,5,0,4,0,0,1,0,1,0,0,0,51,3168.0,0.6779999999999999,4674,4,2,1,1,2147,0.6629999999999999,0.821
0,0,1,0,3,0,1,0,0,1,0,0,0,37,2939.0,0.47200000000000003,5076,3,2,1,3,1388,0.69,0.826
0,0,1,0,2,1,0,0,0,1,0,0,0,44,2724.0,0.473,4171,1,1,1,2,1288,0.613,1.206
0,1,1,1,4,0,1,0,0,1,0,0,0,46,6990.0,0.125,4861,2,2,3,0,876,0.752,0.638
1,0,3,0,2,0,0,0,1,1,0,0,0,45,1870.0,0.0,4891,2,1,2,3,0,0.7609999999999999,0.8059999999999999
0,0,2,0,4,0,1,0,0,1,0,0,0,55,1438.3,0.0,4885,4,1,1,3,0,0.861,0.63
0,0,2,0,2,0,1,0,0,1,0,0,0,55,4629.0,0.153,2877,1,2,4,3,710,0.7879999999999999,0.581
1,0,5,0,4,0,0,1,0,1,0,0,0,50,34516.0,0.033,4520,3,1,2,2,1134,0.585,0.659
0,0,1,1,4,0,0,1,0,1,0,0,0,36,1558.0,0.168,2424,3,4,3,0,261,0.775,0.6
1,0,3,0,6,0,1,0,0,1,0,0,0,45,13093.0,0.192,2032,4,1,2,2,2517,0.426,0.444
0,0,2,1,4,1,0,0,0,1,0,0,0,45,1438.3,0.0,5346,5,2,2,3,0,0.7390000000000001,0.787
0,0,2,1,4,0,0,0,1,1,0,0,0,41,4451.0,0.0,4456,3,2,6,2,0,0.726,0.9740000000000001
1,0,3,0,1,0,0,1,0,1,0,0,0,44,6426.0,0.0,4892,4,1,2,1,0,0.5920000000000001,0.818
0,0,1,0,4,0,0,1,0,1,0,0,0,47,2761.0,0.706,4510,5,1,2,1,1950,0.5820000000000001,0.66
0,0,2,0,2,0,0,1,0,1,0,0,0,38,2148.0,0.514,4711,1,1,2,3,1103,0.602,0.882
0,0,2,0,4,1,0,0,0,1,0,0,0,49,2485.0,0.6629999999999999,4208,4,1,3,3,1648,0.595,0.919
0,0,2,0,4,0,0,1,0,1,0,0,0,39,3394.0,0.742,5421,4,2,3,3,2517,0.6890000000000001,0.8290000000000001
0,0,2,0,2,0,1,0,0,1,0,0,0,50,3367.0,0.519,5657,3,1,3,3,1747,0.769,0.517
0,0,2,0,2,0,1,0,0,1,0,0,0,50,4154.0,0.255,4325,0,2,3,1,1060,0.544,0.72
0,0,1,1,4,0,1,0,0,1,0,0,0,47,2154.0,0.7559999999999999,4538,3,2,2,2,1628,0.665,0.762
0,0,1,0,4,1,0,0,0,1,0,0,0,54,2506.0,0.7120000000000001,4504,4,1,2,1,1784,0.7290000000000001,1.051
0,0,1,0,3,1,0,0,0,1,0,0,0,46,1774.0,0.629,3474,3,1,1,3,1115,0.6859999999999999,0.667
0,1,1,1,4,0,0,1,0,1,0,0,0,43,3287.0,0.516,5236,2,1,3,3,1697,0.711,1.026
0,1,1,0,2,0,1,0,0,1,0,0,0,42,1821.0,0.513,4786,3,1,1,2,935,0.7809999999999999,0.7759999999999999
1,0,4,0,2,0,0,0,1,1,0,0,0,49,34516.0,0.073,3990,4,2,3,3,2517,0.71,1.031
0,0,2,0,1,0,0,1,0,1,0,0,0,45,3918.0,0.528,4700,4,1,1,3,2070,0.76,0.643
0,1,1,0,4,0,1,0,0,1,0,0,0,49,5455.0,0.38299999999999995,4349,1,1,1,3,2091,0.748,0.812
0,0,1,0,2,0,0,1,0,1,0,0,0,41,2372.0,0.0,2499,1,4,3,2,0,0.597,0.46399999999999997
0,0,1,0,4,0,0,1,0,1,0,0,0,45,1492.0,0.0,2469,2,1,3,4,0,0.502,0.267
0,0,1,0,4,0,0,1,0,1,0,0,0,44,1550.0,0.462,4534,1,2,2,3,716,0.7490000000000001,0.977
0,0,1,0,4,0,0,1,0,1,0,0,0,58,2669.0,0.767,4863,3,1,3,1,2048,0.725,1.135
1,0,3,0,3,0,0,1,0,1,0,0,0,42,3311.0,0.254,4559,4,2,3,1,841,0.7,0.905
0,0,1,0,2,0,0,1,0,1,0,0,0,51,3068.0,0.675,5524,4,2,4,3,2071,0.8540000000000001,0.972
0,1,1,0,4,0,0,1,0,1,0,0,0,55,2721.0,0.0,5443,1,1,4,3,0,0.508,0.973
0,0,2,0,1,0,0,1,0,1,0,0,0,37,3050.0,0.825,4698,2,1,3,2,2517,1.177,0.9229999999999999
0,1,1,0,4,0,1,0,0,1,0,0,0,60,3356.0,0.496,5200,2,1,2,2,1664,0.862,0.929
0,0,2,0,4,0,1,0,0,1,0,0,0,42,2647.0,0.47,4911,4,1,2,3,1245,0.7120000000000001,0.8640000000000001
0,0,1,1,4,0,1,0,0,1,0,0,0,50,2407.0,0.45799999999999996,4543,4,2,4,3,1102,0.736,0.775
0,1,1,0,2,0,1,0,0,1,0,0,0,52,2233.0,0.802,2888,2,1,3,4,1790,0.7979999999999999,0.562
1,0,4,0,5,0,0,0,1,1,0,0,0,42,32106.0,0.0,4452,3,1,1,3,0,0.6779999999999999,0.7290000000000001
0,0,1,1,4,0,1,0,0,1,0,0,0,48,2089.0,0.604,5069,4,1,1,0,1262,0.8859999999999999,1.111
0,0,1,0,2,1,0,0,0,1,0,0,0,48,2185.0,0.684,4906,3,1,1,1,1495,0.924,0.804
0,0,1,0,4,0,0,0,1,1,0,0,0,44,4057.0,0.18600000000000003,4301,2,2,3,3,755,0.873,1.4169999999999998
0,0,2,0,3,0,1,0,0,1,0,0,0,44,3183.0,0.7909999999999999,4017,4,1,1,2,2517,0.726,0.853
0,0,1,0,1,0,0,0,1,1,0,0,0,45,2699.0,0.5870000000000001,4071,5,1,2,3,1583,0.648,0.8290000000000001
1,0,4,0,4,0,0,1,0,1,0,0,0,57,17096.0,0.10300000000000001,4231,3,2,3,3,1762,0.409,0.55
0,0,1,0,4,0,1,0,0,1,0,0,0,50,2897.0,0.0,4891,2,1,1,1,0,0.7,0.7759999999999999
0,0,1,0,4,0,0,0,1,1,0,0,0,46,6568.0,0.0,1507,2,5,2,2,0,0.10099999999999999,0.222
0,1,1,0,4,0,1,0,0,1,0,0,0,40,1622.0,0.599,4216,4,1,3,3,972,0.866,1.367
0,0,1,0,3,0,0,1,0,1,0,0,0,51,1438.3,0.499,4447,2,1,3,2,718,0.5710000000000001,0.821
0,0,2,0,2,0,0,1,0,1,0,0,0,34,1677.0,0.0,4035,2,2,3,1,0,0.7,0.8909999999999999
0,1,1,0,4,0,1,0,0,1,0,0,0,48,7884.0,0.094,4588,2,1,1,3,745,0.7140000000000001,0.762
0,0,1,0,4,0,1,0,0,1,0,0,0,57,1860.0,0.0,5109,2,1,3,3,0,0.778,0.722
0,1,1,0,4,0,1,0,0,1,0,0,0,48,8074.0,0.3,5372,3,1,2,2,2426,0.72,0.7879999999999999
0,0,1,0,4,0,1,0,0,1,0,0,0,47,2124.0,0.741,4592,4,2,3,3,1573,0.728,0.804
0,0,1,0,4,0,0,1,0,1,0,0,0,48,3413.0,0.502,3843,4,1,1,3,1715,0.812,0.634
0,0,1,0,4,0,1,0,0,1,0,0,0,41,2178.0,0.6459999999999999,5089,5,2,3,3,1408,0.635,0.455
0,1,1,0,1,0,0,1,0,1,0,0,0,47,2446.0,0.7759999999999999,5347,3,1,4,3,1899,0.7140000000000001,0.74
0,0,1,1,4,0,0,1,0,1,0,0,0,37,3967.0,0.37200000000000005,4490,2,1,1,1,1476,0.626,0.833
0,1,1,0,4,0,1,0,0,1,0,0,0,45,4146.0,0.489,4323,4,2,2,2,2027,0.74,0.684
0,1,1,0,1,0,0,0,1,0,0,0,1,26,34516.0,0.07,4174,0,1,2,3,2403,0.623,0.735
0,0,1,1,4,0,0,0,1,1,0,0,0,58,1869.0,0.6709999999999999,5269,0,1,2,2,1255,0.847,0.633
0,1,1,0,3,0,0,1,0,1,0,0,0,46,2168.0,0.615,4043,2,2,3,1,1334,0.622,0.738
0,0,1,0,3,0,1,0,0,1,0,0,0,49,2096.0,0.609,4926,2,1,2,1,1276,0.6,0.745
1,0,3,0,4,0,0,1,0,1,0,0,0,41,7293.0,0.136,4828,2,2,1,1,993,0.507,0.64
0,1,1,0,3,0,1,0,0,1,0,0,0,46,1438.3,0.0,4659,4,2,2,2,0,0.802,1.114
1,0,2,0,4,0,0,1,0,1,0,0,0,42,1438.3,0.47700000000000004,3499,2,1,1,3,686,0.68,0.86
0,0,1,0,2,0,0,1,0,1,0,0,0,57,2298.0,0.67,5154,3,1,2,2,1540,0.708,0.976
0,1,1,1,4,0,0,1,0,1,0,0,0,48,3829.0,0.218,4313,4,1,2,1,836,0.731,0.545
0,0,1,0,6,0,1,0,0,1,0,0,0,58,1517.0,0.606,5067,3,1,3,3,920,0.825,0.865
0,0,1,0,3,0,0,0,1,0,0,0,1,46,13427.0,0.11199999999999999,4266,2,2,3,1,1507,0.84,0.75
1,0,4,1,4,0,1,0,0,1,0,0,0,53,16747.0,0.0,4350,3,2,2,3,0,0.8009999999999999,0.767
0,1,1,0,4,0,1,0,0,1,0,0,0,58,9926.0,0.223,4937,1,2,3,1,2216,0.524,0.5529999999999999
0,0,1,0,2,0,0,0,1,1,0,0,0,54,2691.0,0.301,4413,2,1,1,1,811,0.767,0.633
0,0,2,0,2,0,1,0,0,1,0,0,0,42,1456.0,0.0,2843,3,5,3,2,0,0.6940000000000001,0.5
0,0,1,0,4,0,0,1,0,1,0,0,0,43,2005.0,0.63,4906,4,2,3,2,1263,0.657,0.818
0,0,1,0,2,0,1,0,0,1,0,0,0,35,4790.0,0.248,4544,3,2,3,0,1189,0.698,0.929
0,0,1,1,4,0,1,0,0,1,0,0,0,46,3123.0,0.525,4117,2,2,3,1,1639,0.7879999999999999,1.111
0,0,1,0,3,0,0,0,1,1,0,0,0,42,5471.0,0.46,5103,3,1,2,3,2517,0.493,0.679
1,0,5,0,4,0,1,0,0,1,0,0,0,53,13670.0,0.0,4812,3,1,2,2,0,0.8190000000000001,0.653
1,0,3,0,4,0,0,1,0,1,0,0,0,52,3460.0,0.0,2355,2,2,3,3,0,0.466,0.621
1,0,2,0,1,0,1,0,0,1,0,0,0,48,3202.0,0.7859999999999999,4675,2,1,3,3,2517,0.597,0.6920000000000001
0,0,1,0,1,0,1,0,0,1,0,0,0,31,1438.3,0.0,2614,1,6,2,2,0,0.706,0.531
1,0,3,0,5,0,0,1,0,1,0,0,0,50,2296.0,0.597,5483,2,1,3,2,1371,0.604,0.7909999999999999
0,0,1,1,4,0,0,1,0,1,0,0,0,54,1476.0,0.0,4462,5,2,3,2,0,0.6990000000000001,0.7859999999999999
0,1,1,0,6,0,0,1,0,1,0,0,0,35,12287.0,0.063,4601,3,1,1,3,770,0.612,0.757
0,0,1,1,4,0,0,1,0,1,0,0,0,41,2470.0,0.634,5011,4,2,3,2,1566,0.8109999999999999,0.743
1,0,5,0,4,0,0,0,1,1,0,0,0,46,24431.0,0.037000000000000005,3457,2,1,3,2,892,0.41700000000000004,0.5710000000000001
1,0,1,1,4,0,1,0,0,1,0,0,0,41,1950.0,0.512,4630,4,1,1,2,998,0.619,0.7140000000000001
0,0,1,0,4,0,1,0,0,1,0,0,0,49,6615.0,0.0,4575,4,1,3,1,0,0.619,0.7859999999999999
0,1,1,1,4,0,0,1,0,1,0,0,0,47,5756.0,0.149,5298,4,1,3,2,860,0.708,0.7140000000000001
0,1,1,0,3,0,0,1,0,1,0,0,0,55,1438.3,0.0,2278,2,1,0,6,0,0.608,0.727
0,0,1,1,4,0,0,1,0,1,0,0,0,32,1438.3,0.496,5099,0,1,3,2,713,0.8059999999999999,0.951
0,0,1,0,4,0,1,0,0,1,0,0,0,50,1912.0,0.0,4851,2,2,3,2,0,0.728,0.642
0,1,1,0,2,0,0,1,0,1,0,0,0,45,4549.0,0.359,2240,4,6,2,2,1631,0.779,0.478
0,0,1,0,4,0,0,0,1,1,0,0,0,45,1979.0,0.659,5458,4,1,2,1,1305,0.7020000000000001,0.75
0,0,2,1,4,0,1,0,0,1,0,0,0,40,2803.0,0.623,5089,5,1,1,2,1747,0.9540000000000001,1.0290000000000001
0,0,1,0,2,0,1,0,0,1,0,0,0,45,2548.0,0.883,4747,3,2,2,1,2250,0.581,0.7909999999999999
0,0,1,0,2,0,1,0,0,1,0,0,0,45,1457.0,0.568,5401,2,1,2,2,828,0.852,0.6609999999999999
0,0,1,1,4,0,1,0,0,1,0,0,0,32,1438.3,0.0,2464,0,5,3,3,0,0.569,0.321
0,0,2,0,4,0,0,1,0,1,0,0,0,59,1980.0,0.7120000000000001,5350,1,2,2,0,1409,0.743,0.7140000000000001
0,0,1,0,4,0,1,0,0,1,0,0,0,48,2216.0,0.569,4763,2,2,3,1,1262,0.49700000000000005,0.66
0,0,2,0,4,1,0,0,0,1,0,0,0,57,4262.0,0.591,3943,3,1,3,2,2517,0.682,0.7440000000000001
0,0,1,0,1,0,1,0,0,1,0,0,0,42,2573.0,0.677,4649,2,1,2,3,1742,0.693,0.76
0,0,2,0,2,0,1,0,0,1,0,0,0,55,5431.0,0.37,4569,2,2,2,3,2007,0.6609999999999999,0.608
0,0,1,0,1,0,1,0,0,1,0,0,0,43,3092.0,0.294,4797,5,1,3,2,909,0.8320000000000001,0.851
0,0,1,0,4,0,1,0,0,1,0,0,0,37,2984.0,0.0,4878,2,1,3,3,0,0.77,0.87
0,1,1,0,1,0,1,0,0,1,0,0,0,48,2186.0,0.465,4629,2,1,3,3,1017,0.617,0.7909999999999999
1,0,1,0,4,0,0,1,0,1,0,0,0,34,2669.0,0.618,4314,1,1,6,3,1649,0.63,0.609
0,0,1,0,4,0,1,0,0,1,0,0,0,50,1789.0,0.6459999999999999,5110,3,1,3,1,1156,0.748,0.63
0,0,1,0,6,0,0,1,0,1,0,0,0,36,2835.0,0.8859999999999999,4811,1,1,2,3,2511,0.731,0.925
0,0,1,0,4,0,0,1,0,1,0,0,0,44,1558.0,0.564,4805,5,2,2,2,879,0.8740000000000001,0.792
1,0,4,0,4,0,0,1,0,1,0,0,0,47,7299.0,0.0,4678,4,1,1,3,0,0.8059999999999999,0.7290000000000001
0,0,1,0,2,0,0,1,0,1,0,0,0,56,3556.0,0.0,2220,1,1,5,2,0,0.596,0.731
0,0,1,0,4,0,1,0,0,1,0,0,0,45,1438.3,0.58,4976,3,1,2,2,834,0.635,0.8420000000000001
0,1,1,1,4,0,0,1,0,1,0,0,0,35,1507.0,0.0,4679,2,2,1,2,0,0.81,0.7709999999999999
0,1,1,0,4,0,1,0,0,1,0,0,0,51,7551.0,0.0,2977,2,2,3,2,0,0.894,0.39399999999999996
0,0,1,0,1,0,0,1,0,1,0,0,0,38,2468.0,0.353,4426,2,2,3,1,872,0.991,1.111
0,0,1,1,4,0,1,0,0,1,0,0,0,42,2515.0,0.578,4025,3,2,3,3,1453,0.649,0.805
0,1,1,0,4,0,0,0,1,1,0,0,0,59,9076.0,0.0,3048,0,2,3,2,0,0.899,0.6559999999999999
1,0,3,0,3,0,0,1,0,1,0,0,0,45,10699.0,0.10300000000000001,5052,3,1,1,2,1099,0.6609999999999999,0.6940000000000001
1,0,4,0,2,0,1,0,0,1,0,0,0,34,1439.0,0.0,2932,2,6,2,0,0,0.89,0.9129999999999999
0,1,1,0,6,0,1,0,0,1,0,0,0,44,7212.0,0.14,5169,3,2,1,1,1008,0.727,0.745
0,0,2,0,2,0,0,1,0,1,0,0,0,54,3089.0,0.381,5237,4,2,4,1,1177,1.01,0.8290000000000001
1,0,4,1,4,0,0,0,1,1,0,0,0,46,11250.0,0.0,4514,3,1,2,2,0,0.48200000000000004,0.591
0,0,1,0,3,0,1,0,0,1,0,0,0,53,1665.0,0.579,4881,1,1,3,3,964,1.0490000000000002,0.9229999999999999
1,0,5,0,3,0,0,1,0,1,0,0,0,54,2456.0,0.6729999999999999,4468,1,1,3,1,1654,0.565,0.75
1,0,3,0,4,0,1,0,0,1,0,0,0,47,11773.0,0.0,5098,1,2,2,3,0,0.754,1.071
0,0,2,0,4,0,0,1,0,1,0,0,0,43,1438.3,0.0,4494,4,2,1,1,0,0.728,0.708
0,0,2,0,3,0,0,1,0,1,0,0,0,41,3104.0,0.63,4699,3,2,1,2,1954,0.473,0.925
0,1,1,0,3,0,0,0,1,1,0,0,0,48,2337.0,0.0,5203,3,2,6,1,0,0.586,0.765
0,0,1,0,1,0,1,0,0,1,0,0,0,50,4060.0,0.575,5173,3,2,2,2,2336,0.943,0.706
0,0,1,0,1,0,0,1,0,1,0,0,0,42,3428.0,0.644,4751,4,2,2,2,2209,0.6709999999999999,0.642
1,0,2,1,4,0,1,0,0,1,0,0,0,44,12967.0,0.19399999999999998,4520,3,1,1,1,2517,0.787,0.762
1,0,1,1,4,0,0,1,0,1,0,0,0,45,2326.0,0.276,5413,3,2,1,0,642,0.8140000000000001,0.765
0,1,1,0,4,0,1,0,0,1,0,0,0,39,4376.0,0.195,2862,3,2,2,3,855,0.8390000000000001,0.733
1,0,3,0,1,0,1,0,0,1,0,0,0,46,12745.0,0.0,4380,3,2,2,1,0,0.5379999999999999,0.7390000000000001
1,0,3,0,6,0,0,1,0,1,0,0,0,39,1790.0,0.498,4498,2,2,2,1,891,0.45,0.574
0,0,1,0,1,0,0,0,1,1,0,0,0,40,2969.0,0.0,4109,3,2,3,2,0,0.74,1.0
1,0,2,0,6,0,0,1,0,1,0,0,0,43,4970.0,0.32,4436,3,2,6,3,1588,0.669,0.804
0,0,2,0,4,0,0,1,0,1,0,0,0,49,5400.0,0.264,4643,3,1,3,3,1426,0.595,0.7020000000000001
0,1,1,0,1,0,0,0,1,1,0,0,0,46,2069.0,0.0,2754,1,5,2,6,0,0.6559999999999999,0.667
0,1,1,1,4,0,1,0,0,1,0,0,0,52,3192.0,0.0,4191,2,2,2,1,0,0.6459999999999999,0.7390000000000001
0,0,1,1,4,0,0,1,0,1,0,0,0,48,2105.0,0.509,4833,3,2,2,1,1072,0.514,1.077
1,0,4,0,3,0,0,1,0,1,0,0,0,44,1876.0,0.45899999999999996,5056,4,2,2,3,861,0.8390000000000001,0.547
0,0,1,1,4,0,0,0,1,1,0,0,0,57,1462.0,0.0,2299,3,5,3,2,0,0.602,0.312
0,0,2,1,4,0,0,1,0,1,0,0,0,40,2351.0,0.569,5115,2,1,3,3,1337,0.613,0.787
0,0,1,0,1,0,0,1,0,1,0,0,0,54,1719.0,0.0,4869,3,2,2,2,0,0.579,0.512
0,0,2,0,1,0,0,1,0,1,0,0,0,47,1438.3,0.0,5216,4,1,1,0,0,0.61,0.66
0,0,1,1,4,0,1,0,0,1,0,0,0,26,2516.0,0.945,4746,0,2,2,2,2378,1.033,0.875
0,0,2,0,4,0,0,1,0,1,0,0,0,33,4883.0,0.0,4613,1,2,2,3,0,0.7240000000000001,1.0
1,0,4,0,2,0,0,1,0,1,0,0,0,38,3413.0,0.528,3831,3,2,1,3,1801,0.88,0.667
0,0,2,1,4,0,0,1,0,1,0,0,0,59,1852.0,0.0,2851,0,2,4,3,0,0.902,0.75
0,1,1,0,4,0,1,0,0,1,0,0,0,35,3339.0,0.603,4725,2,2,3,3,2014,0.688,0.6940000000000001
0,0,1,0,3,0,0,1,0,1,0,0,0,45,3785.0,0.665,2401,4,6,3,2,2517,0.574,0.742
1,0,2,0,1,0,0,1,0,1,0,0,0,61,2228.0,0.664,4431,0,1,2,3,1480,0.5329999999999999,0.6509999999999999
0,0,1,1,4,0,0,0,1,1,0,0,0,55,3626.0,0.21899999999999997,2954,1,2,3,2,795,0.8959999999999999,0.556
0,0,2,0,4,0,1,0,0,1,0,0,0,58,2194.0,0.593,4962,0,2,2,1,1302,0.8140000000000001,0.841
0,0,1,0,4,0,1,0,0,1,0,0,0,41,2665.0,0.726,4500,5,2,3,1,1936,0.757,0.972
1,0,2,0,1,0,1,0,0,1,0,0,0,42,2444.0,0.0,4220,4,1,4,1,0,0.7879999999999999,1.1740000000000002
0,0,1,0,1,0,1,0,0,1,0,0,0,45,3335.0,0.6709999999999999,5321,4,1,1,1,2238,0.644,0.95
0,0,1,0,5,0,1,0,0,1,0,0,0,45,2726.0,0.78,5578,3,2,3,2,2127,0.8140000000000001,0.8540000000000001
0,0,1,0,2,0,1,0,0,1,0,0,0,51,1665.0,0.914,2878,1,4,3,3,1521,0.8740000000000001,0.452
0,0,1,0,2,0,1,0,0,1,0,0,0,40,2734.0,0.608,4981,2,1,3,3,1661,0.726,0.698
0,0,1,0,3,0,0,1,0,1,0,0,0,57,1727.0,0.5770000000000001,5112,2,1,3,1,996,0.767,0.6729999999999999
0,1,1,0,5,0,1,0,0,1,0,0,0,50,19349.0,0.032,4351,1,2,2,1,615,0.708,0.7170000000000001
1,0,3,1,4,0,0,1,0,1,0,0,0,53,13409.0,0.087,4031,0,1,2,0,1168,0.625,0.745
0,0,1,0,4,0,0,1,0,1,0,0,0,45,1438.3,0.0,4928,3,2,2,3,0,0.81,0.909
0,0,2,0,3,0,0,1,0,1,0,0,0,42,6330.0,0.248,3029,3,2,3,3,1573,0.899,0.733
0,0,1,0,4,0,1,0,0,1,0,0,0,49,2575.0,0.977,1874,4,2,4,3,2517,0.31,0.7390000000000001
0,0,2,1,4,0,1,0,0,1,0,0,0,55,3391.0,0.5,4291,1,2,1,2,1696,0.537,0.711
0,0,1,0,4,0,1,0,0,1,0,0,0,48,5298.0,0.0,4834,3,2,3,1,0,0.6859999999999999,0.667
0,0,1,0,5,0,1,0,0,1,0,0,0,44,2540.0,0.615,5039,2,1,3,3,1561,0.894,0.745
1,0,3,0,4,0,0,1,0,1,0,0,0,63,14324.0,0.175,2083,1,6,4,3,2507,0.433,0.647
0,0,1,1,4,0,1,0,0,1,0,0,0,48,2876.0,0.5660000000000001,4752,5,1,1,3,1628,0.631,0.7390000000000001
0,0,1,0,4,0,1,0,0,1,0,0,0,41,1504.0,0.645,2801,5,2,3,3,970,0.8640000000000001,1.217
0,0,1,0,1,0,0,1,0,1,0,0,0,45,1839.0,0.0,4930,2,2,2,2,0,0.782,0.784
0,0,1,0,6,0,1,0,0,1,0,0,0,54,1685.0,0.0,4155,2,1,4,2,0,0.457,0.667
0,0,1,0,4,0,0,0,1,1,0,0,0,48,4850.0,0.21100000000000002,4187,3,1,1,3,1022,0.603,0.6859999999999999
0,0,1,0,1,0,1,0,0,1,0,0,0,40,2840.0,0.8859999999999999,4405,3,1,1,1,2517,0.591,0.8640000000000001
0,0,2,0,4,0,0,1,0,1,0,0,0,47,2977.0,0.647,5217,4,1,2,1,1927,0.731,0.725
0,1,1,1,4,0,0,1,0,0,1,0,0,45,34516.0,0.0,2198,4,1,2,3,0,0.331,0.355
0,0,1,0,1,0,0,1,0,1,0,0,0,39,1961.0,0.0,4846,1,1,5,1,0,0.631,0.84
0,0,1,0,2,0,1,0,0,1,0,0,0,53,2156.0,0.556,5092,2,2,3,2,1198,0.507,0.759
0,0,2,0,1,0,1,0,0,1,0,0,0,53,2772.0,0.871,5313,0,1,3,3,2414,0.805,1.194
0,0,1,0,1,0,1,0,0,1,0,0,0,29,2832.0,0.642,4761,1,2,1,3,1819,0.674,0.7440000000000001
0,0,1,0,2,0,0,1,0,1,0,0,0,44,1552.0,0.8859999999999999,5064,4,2,5,3,1375,0.995,0.905
1,0,2,0,2,0,0,1,0,1,0,0,0,46,6362.0,0.0,1968,2,5,2,2,0,0.596,0.759
1,0,1,0,4,1,0,0,0,0,0,0,1,40,11409.0,0.145,4677,3,1,3,2,1658,0.9890000000000001,0.706
0,0,1,0,1,0,0,1,0,1,0,0,0,40,1965.0,0.0,4268,2,2,6,2,0,0.608,0.857
0,0,2,0,1,0,1,0,0,1,0,0,0,42,1622.0,0.0,4633,2,1,2,2,0,0.7090000000000001,0.634
0,0,1,0,1,0,1,0,0,1,0,0,0,38,1736.0,0.76,5045,4,1,3,1,1319,0.667,0.755
0,1,1,0,3,0,0,1,0,1,0,0,0,54,8827.0,0.0,2643,2,1,3,3,0,0.782,0.515
1,0,4,0,2,0,1,0,0,1,0,0,0,49,24256.0,0.044000000000000004,4269,4,2,3,3,1076,0.568,0.643
0,0,2,0,1,0,0,1,0,1,0,0,0,52,1915.0,0.755,2264,3,2,3,3,1445,0.374,0.56
0,0,1,0,3,0,0,1,0,1,0,0,0,38,1438.3,0.0,4564,4,2,3,3,0,0.721,0.7170000000000001
0,1,1,0,4,0,1,0,0,1,0,0,0,44,2006.0,0.513,5337,2,2,1,3,1030,0.8809999999999999,0.735
0,0,1,0,1,1,0,0,0,1,0,0,0,44,5594.0,0.221,5220,1,1,2,3,1235,0.5489999999999999,0.8290000000000001
0,1,1,0,2,0,1,0,0,1,0,0,0,52,3505.0,0.718,5034,3,2,1,2,2517,0.612,0.6809999999999999
0,0,1,0,2,0,0,0,1,1,0,0,0,56,1667.0,0.35700000000000004,2424,3,4,3,2,595,0.63,0.48100000000000004
0,0,1,0,2,0,0,1,0,1,0,0,0,47,1636.0,0.0,2235,5,2,3,2,0,0.6940000000000001,0.591
0,0,1,1,4,0,1,0,0,1,0,0,0,52,3281.0,0.278,4431,3,1,2,3,911,0.665,1.094
0,0,1,0,2,0,0,1,0,1,0,0,0,50,1477.0,0.0,4680,3,1,3,2,0,0.685,0.778
0,0,1,0,4,0,1,0,0,1,0,0,0,44,1905.0,0.0,3120,4,6,3,3,0,0.845,0.586
1,0,3,0,4,0,0,1,0,1,0,0,0,39,6146.0,0.0,3645,2,1,2,1,0,0.5770000000000001,0.551
1,0,2,0,3,0,1,0,0,1,0,0,0,53,2672.0,0.6,4766,2,2,3,0,1604,0.62,1.083
1,0,3,0,2,0,1,0,0,1,0,0,0,42,13426.0,0.0,4674,4,2,2,2,0,0.7170000000000001,0.8859999999999999
1,0,2,0,4,1,0,0,0,1,0,0,0,48,9104.0,0.016,2563,3,2,3,3,145,0.765,0.41700000000000004
1,0,4,0,5,0,1,0,0,1,0,0,0,47,30300.0,0.038,4146,2,1,3,1,1166,0.715,0.882
1,0,4,0,4,0,1,0,0,1,0,0,0,51,7088.0,0.247,4691,3,1,2,1,1750,0.618,0.727
0,0,2,0,4,0,1,0,0,1,0,0,0,56,1872.0,0.353,4970,3,2,3,2,661,0.7559999999999999,0.929
0,0,2,0,3,0,1,0,0,1,0,0,0,33,2874.0,0.8759999999999999,4794,4,1,2,3,2517,0.73,0.6
1,0,2,0,4,0,0,1,0,1,0,0,0,36,6763.0,0.245,4972,2,2,2,1,1660,0.573,0.9
1,0,5,1,4,1,0,0,0,1,0,0,0,57,24379.0,0.046,2836,2,1,2,4,1116,0.62,0.281
0,0,1,0,4,0,0,1,0,1,0,0,0,39,2867.0,0.47600000000000003,4445,1,1,2,1,1365,0.502,0.745
1,0,3,0,1,0,0,0,1,1,0,0,0,59,13172.0,0.0,2598,0,2,6,2,0,0.8759999999999999,0.621
0,0,1,0,2,0,0,1,0,1,0,0,0,41,2201.0,0.956,2408,2,4,3,3,2104,0.648,0.583
0,0,1,0,3,0,1,0,0,1,0,0,0,29,3261.0,0.772,2461,0,2,1,2,2517,0.636,0.742
0,0,2,0,2,0,1,0,0,1,0,0,0,39,5027.0,0.0,4850,3,1,2,1,0,0.853,0.75
0,0,2,1,4,0,0,0,1,1,0,0,0,47,1811.0,0.0,5390,2,1,3,3,0,0.61,0.7759999999999999
1,0,3,0,2,0,1,0,0,1,0,0,0,49,2465.0,0.541,4806,1,2,3,2,1334,0.95,0.7659999999999999
